id,nombre,apellido,genero,email,pais,provincia,matematica,fisica,literatura,programacion
214,Ángel,Godoy,M,ángel.godoy@universidadvirtual.edu.ar,Argentina,Chubut,8,61,8,97,8,29,2,38
215,Brenda,Flores,F,brenda.flores@universidadvirtual.edu.ar,Argentina,Jujuy,3,41,2,68,8,66,4,27
216,Paula,Cedillo,F,paula.cedillo@universidadvirtual.edu.ar,Argentina,Formosa,3,83,1,12,4,3,1,59
217,Ariel,Bravo,M,ariel.bravo@universidadvirtual.edu.ar,Argentina,Jujuy,9,26,6,12,2,17,6,95
217,Ariel,Bravo,M,ariel.bravo@universidadvirtual.edu.ar,Argentina,Jujuy,9,26,6,12,2,17,6,95
218,Nicolás,Chacón,M,nicolás.chacón@universidadvirtual.edu.ar,Argentina,Tucumán,7,1,5,36,1,9,2,84
219,Florencia,Flores,F,florencia.flores@universidadvirtual.edu.ar,Argentina,La Pampa,2,54,9,05,7,74,7,57
220,Olivia,Castaño,F,olivia.castaño@universidadvirtual.edu.ar,Argentina,Santa Cruz,6,32,7,2,9,8,1,75
221,Carolina,Del Río,F,carolina.del río@universidadvirtual.edu.ar,Argentina,Misiones,8,83,4,32,4,84,6,86
222,Milagros,Varela,F,milagros.varela@universidadvirtual.edu.ar,Argentina,Salta,7,65,8,64,6,52,9,94
223,Kevin,Dávalos,M,kevin.dávalos@universidadvirtual.edu.ar,Argentina,Córdoba,9,01,4,87,8,2,9,29
224,Federico,Barboza,M,federico.barboza@universidadvirtual.edu.ar,Argentina,La Pampa,1,17,6,04,5,85,2,79
225,Milagros,Valenzuela,F,milagros.valenzuela@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,2,36,3,13,5,24,8,2
226,Lucas,Elizalde,M,lucas.elizalde@universidadvirtual.edu.ar,Argentina,La Pampa,4,16,4,65,7,02,3,02
227,Jazmín,Becerra,F,jazmín.becerra@universidadvirtual.edu.ar,Argentina,San Juan,4,8,8,04,8,31,2,58
228,Ariel,Quiñones,M,ariel.quiñones@universidadvirtual.edu.ar,Argentina,Córdoba,8,52,3,33,5,55,4,73
228,Ariel,Quiñones,M,ariel.quiñones@universidadvirtual.edu.ar,Argentina,Córdoba,8,52,3,33,5,55,4,73
229,Lautaro,Roque,M,lautaro.roque@universidadvirtual.edu.ar,Argentina,Jujuy,5,37,8,24,4,84,2,45
230,Malena,Padilla,F,malena.padilla@universidadvirtual.edu.ar,Argentina,Tucumán,1,5,1,86,1,36,8,09
231,Ailén,Buitrago,F,ailén.buitrago@universidadvirtual.edu.ar,Argentina,La Pampa,1,76,3,32,2,22,5,61
232,Gael,Roque,M,gael.roque@universidadvirtual.edu.ar,Argentina,Corrientes,9,07,2,59,5,08,9,11
233,Rosa,Varela,F,rosa.varela@universidadvirtual.edu.ar,Argentina,Buenos Aires,5,9,34,1,34,1,66
234,Gonzalo,Luján,M,gonzalo.luján@universidadvirtual.edu.ar,Argentina,Mendoza,6,33,7,96,7,08,2,39
235,Norma,Buitrago,F,norma.buitrago@universidadvirtual.edu.ar,Argentina,Santiago del Estero,3,6,6,99,8,51,8,08
236,Ángel,Vázquez,M,ángel.vázquez@universidadvirtual.edu.ar,Argentina,Río Negro,8,74,2,98,2,02,4,83
237,Malena,Gallardo,F,malena.gallardo@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,6,94,2,59,7,86,6,71
238,Patricia,Astudillo,F,patricia.astudillo@universidadvirtual.edu.ar,Argentina,Santa Fe,4,96,3,58,6,24,3,06
239,Emilia,Caraballo,F,emilia.caraballo@universidadvirtual.edu.ar,Argentina,San Luis,6,84,3,72,5,04,2,09
240,Luciano,Esquivel,M,luciano.esquivel@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,3,48,8,33,6,26,8,37
241,Ana,Vargas,F,ana.vargas@universidadvirtual.edu.ar,Argentina,La Rioja,5,87,6,86,5,61,8,54
242,Rosa,Campos,F,rosa.campos@universidadvirtual.edu.ar,Argentina,La Rioja,4,7,5,26,7,82,5,73
243,Iván,Salguero,M,iván.salguero@universidadvirtual.edu.ar,Argentina,La Pampa,5,12,4,19,9,4,3,81
244,Fabián,Alfaro,M,fabián.alfaro@universidadvirtual.edu.ar,Argentina,Neuquén,9,43,1,03,2,49,5,51
245,Javier,Matos,M,javier.matos@universidadvirtual.edu.ar,Argentina,La Rioja,7,67,7,39,9,14,7,62
246,Carla,Ponce,F,carla.ponce@universidadvirtual.edu.ar,Argentina,La Rioja,4,74,2,58,5,92,4,93
247,Rafael,Palma,M,rafael.palma@universidadvirtual.edu.ar,Argentina,La Rioja,7,44,5,21,1,22,9,54
248,Julieta,Quevedo,F,julieta.quevedo@universidadvirtual.edu.ar,Argentina,Córdoba,6,39,4,23,8,91,2,47
249,Marcos,Palacios,M,marcos.palacios@universidadvirtual.edu.ar,Argentina,Buenos Aires,5,34,9,84,1,85,8,36
250,Iván,Farías,M,iván.farías@universidadvirtual.edu.ar,Argentina,Neuquén,8,27,8,25,3,5,07
251,Belén,Del Cid,F,belén.del cid@universidadvirtual.edu.ar,Argentina,Neuquén,6,76,3,82,7,29,4,46
252,Vanesa,Guevara,F,vanesa.guevara@universidadvirtual.edu.ar,Argentina,San Juan,1,68,7,11,3,86,3,03
253,Sebastián,Figueroa,M,sebastián.figueroa@universidadvirtual.edu.ar,Argentina,La Rioja,9,21,3,71,8,18,8,73
254,Miguel,Álvarez,M,miguel.álvarez@universidadvirtual.edu.ar,Argentina,Santiago del Estero,6,55,5,88,3,56,3,18
255,Carolina,Calderón,F,carolina.calderón@universidadvirtual.edu.ar,Argentina,Catamarca,7,91,5,39,5,54,1,95
256,Claudia,Muñiz,F,claudia.muñiz@universidadvirtual.edu.ar,Argentina,Salta,6,99,8,19,4,7,4,69
257,Miguel,Arellano,M,miguel.arellano@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,6,39,7,45,2,17,8,73
258,León,Paredes,M,león.paredes@universidadvirtual.edu.ar,Argentina,Misiones,9,27,9,41,8,38,9,59
259,Eugenia,Téllez,F,eugenia.téllez@universidadvirtual.edu.ar,Argentina,Entre Ríos,8,05,2,1,2,71,3,08
260,Camila,Castañeda,F,camila.castañeda@universidadvirtual.edu.ar,Argentina,Buenos Aires,9,54,9,55,1,12,3,59
261,Mónica,Nava,F,mónica.nava@universidadvirtual.edu.ar,Argentina,Río Negro,6,01,3,18,5,21,4,92
262,Ángel,Del Toro,M,ángel.del toro@universidadvirtual.edu.ar,Argentina,Chubut,4,08,3,45,3,61,3,34
263,Lucas,Manríquez,M,lucas.manríquez@universidadvirtual.edu.ar,Argentina,Catamarca,6,19,8,15,6,03,7,86
264,Ana,Escudero,F,ana.escudero@universidadvirtual.edu.ar,Argentina,Tucumán,8,34,1,03,2,71,3,38
265,Vanesa,Jáuregui,F,vanesa.jáuregui@universidadvirtual.edu.ar,Argentina,Corrientes,3,19,1,59,1,08,3,54
266,Catalina,Esparza,F,catalina.esparza@universidadvirtual.edu.ar,Argentina,Chubut,5,81,2,75,5,16,1,84
267,Rafael,Mejía,M,rafael.mejía@universidadvirtual.edu.ar,Argentina,Río Negro,2,89,6,73,4,55,7
268,Abril,Robles,F,abril.robles@universidadvirtual.edu.ar,Argentina,Misiones,9,79,8,16,1,33,4,6
269,Abril,Silva,F,abril.silva@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,9,5,7,33,5,77,9,2
270,Lidia,Del Valle,F,lidia.del valle@universidadvirtual.edu.ar,Argentina,Corrientes,3,87,9,58,2,7,41
271,Patricia,Lira,F,patricia.lira@universidadvirtual.edu.ar,Argentina,Catamarca,5,16,3,41,3,91,1,49
272,Ian,Torres,M,ian.torres@universidadvirtual.edu.ar,Argentina,Salta,6,97,3,59,4,81,3,08
273,Lautaro,Caraballo,M,lautaro.caraballo@universidadvirtual.edu.ar,Argentina,La Pampa,9,89,5,4,1,22,3,9
274,Camila,Ledesma,F,camila.ledesma@universidadvirtual.edu.ar,Argentina,Córdoba,7,95,3,56,2,01,1,84
275,Rocío,Esquivel,F,rocío.esquivel@universidadvirtual.edu.ar,Argentina,Río Negro,4,54,1,09,8,88,2,75
276,Milagros,Erazo,F,milagros.erazo@universidadvirtual.edu.ar,Argentina,Entre Ríos,9,88,1,24,6,01,7,68
277,Abril,Galván,F,abril.galván@universidadvirtual.edu.ar,Argentina,San Luis,8,26,5,26,5,36,5,93
278,Tomás,Valderrama,M,tomás.valderrama@universidadvirtual.edu.ar,Argentina,San Luis,3,49,8,27,7,32,3,51
279,Federico,Godoy,M,federico.godoy@universidadvirtual.edu.ar,Argentina,La Rioja,5,31,1,77,5,7,2,05
280,Tamara,Casanova,F,tamara.casanova@universidadvirtual.edu.ar,Argentina,San Juan,5,71,5,98,4,8,3,41
281,Hugo,Granados,M,hugo.granados@universidadvirtual.edu.ar,Argentina,Chubut,9,25,9,74,7,74,7,81
282,Paula,Urrutia,F,paula.urrutia@universidadvirtual.edu.ar,Argentina,Salta,9,38,3,04,6,78,8,95
283,Teresa,Gómez,F,teresa.gómez@universidadvirtual.edu.ar,Argentina,Catamarca,1,77,3,24,9,48,6,31
284,Thiago,Escamilla,M,thiago.escamilla@universidadvirtual.edu.ar,Argentina,Jujuy,3,18,3,69,4,37,6,48
285,Daniela,Infante,F,daniela.infante@universidadvirtual.edu.ar,Argentina,Entre Ríos,2,35,7,77,4,87,4,38
286,Jazmín,Fonseca,F,jazmín.fonseca@universidadvirtual.edu.ar,Argentina,Mendoza,1,38,8,09,7,08,8,45
287,Bruno,Piña,M,bruno.piña@universidadvirtual.edu.ar,Argentina,Chubut,2,6,1,8,5,61,3,02
288,Ailén,Saavedra,F,ailén.saavedra@universidadvirtual.edu.ar,Argentina,Santiago del Estero,4,25,7,01,6,19,9,12
289,Ángeles,Illescas,F,ángeles.illescas@universidadvirtual.edu.ar,Argentina,Córdoba,3,62,5,18,4,46,4,85
290,Mónica,Negrón,F,mónica.negrón@universidadvirtual.edu.ar,Argentina,Chaco,7,74,2,69,4,35,9,34
291,Kevin,Lemus,M,kevin.lemus@universidadvirtual.edu.ar,Argentina,Neuquén,3,56,1,93,4,84,3,8
292,Nicolás,Castañón,M,nicolás.castañón@universidadvirtual.edu.ar,Argentina,Chubut,9,47,2,46,9,29,3,4
293,Sebastián,Huerta,M,sebastián.huerta@universidadvirtual.edu.ar,Argentina,Tucumán,1,42,9,38,7,62,8,88
294,Mariana,Zamora,F,mariana.zamora@universidadvirtual.edu.ar,Argentina,San Juan,4,04,2,59,6,4,7,79
295,Lautaro,Huerta,M,lautaro.huerta@universidadvirtual.edu.ar,Argentina,Córdoba,5,43,5,15,3,6,1,73
296,Vanesa,Bastidas,F,vanesa.bastidas@universidadvirtual.edu.ar,Argentina,Chubut,9,78,3,35,9,16,6,39
297,Paula,Aguayo,F,paula.aguayo@universidadvirtual.edu.ar,Argentina,Chaco,4,5,4,05,5,86,6,22
298,Abril,Delgado,F,abril.delgado@universidadvirtual.edu.ar,Argentina,San Juan,1,66,6,62,5,73,1,73
299,Walter,Tovar,M,walter.tovar@universidadvirtual.edu.ar,Argentina,Chubut,9,7,3,64,2,46,5,09
300,Teresa,Salinas,F,teresa.salinas@universidadvirtual.edu.ar,Argentina,Jujuy,1,9,7,2,7,58,6,08
301,Antonella,Tinoco,F,antonella.tinoco@universidadvirtual.edu.ar,Argentina,Catamarca,7,48,8,9,4,98,4,37
302,Nicolás,Ocampo,M,nicolás.ocampo@universidadvirtual.edu.ar,Argentina,La Pampa,8,14,8,45,1,03,9,56
303,Silvia,Céspedes,F,silvia.céspedes@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,4,04,1,08,4,34,7,32
304,Emilia,Morales,F,emilia.morales@universidadvirtual.edu.ar,Argentina,Santiago del Estero,2,07,6,89,2,41,4,21
305,Valentina,Díaz,F,valentina.díaz@universidadvirtual.edu.ar,Argentina,Santiago del Estero,2,84,2,53,9,73,6,51
306,Sebastián,Infante,M,sebastián.infante@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,7,13,3,21,1,34,9,39
307,Franco,Tinoco,M,franco.tinoco@universidadvirtual.edu.ar,Argentina,Córdoba,1,89,9,32,1,59,8,24
308,Axel,Llamas,M,axel.llamas@universidadvirtual.edu.ar,Argentina,Chaco,5,24,3,27,8,26,4,64
309,Cristian,Falcón,M,cristian.falcón@universidadvirtual.edu.ar,Argentina,Formosa,7,49,9,12,2,5,3,93
309,Cristian,Falcón,M,cristian.falcón@universidadvirtual.edu.ar,Argentina,Formosa,7,49,9,12,2,5,3,93
310,Elías,Villegas,M,elías.villegas@universidadvirtual.edu.ar,Argentina,La Pampa,8,31,3,07,6,58,1,26
311,Abril,Peralta,F,abril.peralta@universidadvirtual.edu.ar,Argentina,Formosa,7,7,32,1,01,4,82
312,Darío,Saucedo,M,darío.saucedo@universidadvirtual.edu.ar,Argentina,La Rioja,8,68,2,45,3,02,8,15
313,Patricia,Leyva,F,patricia.leyva@universidadvirtual.edu.ar,Argentina,Buenos Aires,6,82,6,66,1,03,6,56
314,Alan,Chacón,M,alan.chacón@universidadvirtual.edu.ar,Argentina,Río Negro,6,54,9,84,9,84,8
315,Brenda,Lucero,F,brenda.lucero@universidadvirtual.edu.ar,Argentina,Jujuy,1,34,7,17,6,11,6,34
316,Mariana,Méndez,F,mariana.méndez@universidadvirtual.edu.ar,Argentina,San Juan,8,65,6,63,4,32,2,94
317,Juan,Ibarra,M,juan.ibarra@universidadvirtual.edu.ar,Argentina,Jujuy,2,57,2,75,4,59,8,27
318,Lautaro,De la Cruz,M,lautaro.de la cruz@universidadvirtual.edu.ar,Argentina,Formosa,2,84,5,77,6,05,9,28
319,Cintia,Carrillo,F,cintia.carrillo@universidadvirtual.edu.ar,Argentina,Chaco,1,56,6,4,12,4,73
320,Enzo,Zambrano,M,enzo.zambrano@universidadvirtual.edu.ar,Argentina,La Rioja,4,24,2,82,7,52,5,37
321,Andrés,Cueva,M,andrés.cueva@universidadvirtual.edu.ar,Argentina,Neuquén,6,44,2,37,3,92,2,21
322,Emilia,Palacios,F,emilia.palacios@universidadvirtual.edu.ar,Argentina,Corrientes,6,64,1,26,9,09,4,81
323,Josefina,Heredia,F,josefina.heredia@universidadvirtual.edu.ar,Argentina,Catamarca,1,73,7,38,6,26,2,03
324,Agustina,Barrios,F,agustina.barrios@universidadvirtual.edu.ar,Argentina,Catamarca,7,37,1,9,7,2,5,27
325,Elena,Quiroz,F,elena.quiroz@universidadvirtual.edu.ar,Argentina,Jujuy,2,51,5,43,2,85,3,72
326,Mateo,Sazo,M,mateo.sazo@universidadvirtual.edu.ar,Argentina,San Luis,7,16,6,37,3,84,5,47
327,Paula,Amaya,F,paula.amaya@universidadvirtual.edu.ar,Argentina,Córdoba,3,3,1,86,7,95,3,34
328,Ángeles,Araujo,F,ángeles.araujo@universidadvirtual.edu.ar,Argentina,Corrientes,9,61,3,95,6,66,3,9
329,Silvia,Valenzuela,F,silvia.valenzuela@universidadvirtual.edu.ar,Argentina,Chubut,9,13,7,89,8,8,2,75
330,Gael,Gaytán,M,gael.gaytán@universidadvirtual.edu.ar,Argentina,Chaco,4,61,3,08,2,18,1,66
331,Sergio,Espinosa,M,sergio.espinosa@universidadvirtual.edu.ar,Argentina,Buenos Aires,2,57,4,73,1,96,3
332,Brenda,Mayorga,F,brenda.mayorga@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,7,99,4,12,5,56,1,78
333,Miguel,Colón,M,miguel.colón@universidadvirtual.edu.ar,Argentina,Santa Cruz,2,65,8,4,5,22,3,64
334,Ezequiel,Romero,M,ezequiel.romero@universidadvirtual.edu.ar,Argentina,Catamarca,4,28,3,85,5,41,1,14
335,Micaela,Arguello,F,micaela.arguello@universidadvirtual.edu.ar,Argentina,Tucumán,7,05,1,75,9,92,7,4
336,José,Farías,M,josé.farías@universidadvirtual.edu.ar,Argentina,Tucumán,1,2,3,94,4,76,7,69
337,Catalina,Del Río,F,catalina.del río@universidadvirtual.edu.ar,Argentina,San Juan,2,33,7,9,2,3,1,32
338,Hugo,Cañizares,M,hugo.cañizares@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,5,79,4,18,3,35,6,59
339,Brian,Portillo,M,brian.portillo@universidadvirtual.edu.ar,Argentina,Buenos Aires,4,94,2,16,9,62,2,1
340,Federico,Palma,M,federico.palma@universidadvirtual.edu.ar,Argentina,Chaco,2,01,2,73,5,13,5,89
341,Mónica,Saavedra,F,mónica.saavedra@universidadvirtual.edu.ar,Argentina,Buenos Aires,4,21,5,63,8,65,3
342,Jazmín,Ponce,F,jazmín.ponce@universidadvirtual.edu.ar,Argentina,Entre Ríos,1,7,4,16,2,38,9,63
343,Gisela,Palacios,F,gisela.palacios@universidadvirtual.edu.ar,Argentina,Río Negro,8,93,3,48,3,76,9,49
344,Walter,Cueva,M,walter.cueva@universidadvirtual.edu.ar,Argentina,Río Negro,8,63,3,17,5,91,8,83
345,Bruno,Ocampo,M,bruno.ocampo@universidadvirtual.edu.ar,Argentina,San Juan,6,42,1,66,5,56,3,92
346,Emilia,Castañón,F,emilia.castañón@universidadvirtual.edu.ar,Argentina,Buenos Aires,4,43,4,38,5,32,9,44
347,Javier,Quevedo,M,javier.quevedo@universidadvirtual.edu.ar,Argentina,La Pampa,1,21,9,06,3,1,9,3
348,Yamila,Bravo,F,yamila.bravo@universidadvirtual.edu.ar,Argentina,Río Negro,3,76,1,9,7,8,5,45
349,Lautaro,Lira,M,lautaro.lira@universidadvirtual.edu.ar,Argentina,Catamarca,7,8,4,94,2,37,5,56
350,Renata,Quiroz,F,renata.quiroz@universidadvirtual.edu.ar,Argentina,Neuquén,1,18,2,75,6,21,9,6
351,Rodrigo,Ovalle,M,rodrigo.ovalle@universidadvirtual.edu.ar,Argentina,Catamarca,9,43,3,93,2,69,2,52
352,Estefanía,Padilla,F,estefanía.padilla@universidadvirtual.edu.ar,Argentina,Chubut,7,55,6,01,4,12,4,98
353,Malena,Urrutia,F,malena.urrutia@universidadvirtual.edu.ar,Argentina,Misiones,3,56,1,44,7,68,3,91
354,Florencia,Girón,F,florencia.girón@universidadvirtual.edu.ar,Argentina,Córdoba,7,65,6,55,8,98,5,23
355,Renata,Pérez,F,renata.pérez@universidadvirtual.edu.ar,Argentina,Mendoza,6,89,1,44,8,7,5,35
356,Néstor,Del Toro,M,néstor.del toro@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,4,11,4,05,4,82,1,12
357,Brenda,Barrios,F,brenda.barrios@universidadvirtual.edu.ar,Argentina,Santiago del Estero,1,92,5,53,3,46,9,68
358,Melina,Olivares,F,melina.olivares@universidadvirtual.edu.ar,Argentina,Córdoba,6,51,4,43,3,12,5,71
359,Lara,Varela,F,lara.varela@universidadvirtual.edu.ar,Argentina,Misiones,3,03,3,1,9,95,6,95
360,Darío,Pedraza,M,darío.pedraza@universidadvirtual.edu.ar,Argentina,Mendoza,7,34,1,02,6,2,46
361,Damián,Perdomo,M,damián.perdomo@universidadvirtual.edu.ar,Argentina,Mendoza,4,71,1,78,8,47,5,12
362,Leandro,Domínguez,M,leandro.domínguez@universidadvirtual.edu.ar,Argentina,San Luis,9,28,3,75,7,19,5,74
363,Pedro,Farías,M,pedro.farías@universidadvirtual.edu.ar,Argentina,Neuquén,2,54,2,14,3,51,2,9
364,Mónica,Payán,F,mónica.payán@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,6,8,8,45,8,91,9,89
365,Mariana,Morillo,F,mariana.morillo@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,5,24,5,28,4,44,2,45
366,Lara,Zúñiga,F,lara.zúñiga@universidadvirtual.edu.ar,Argentina,Santa Fe,9,19,1,97,3,98,8,58
367,Celeste,Quiroz,F,celeste.quiroz@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,6,96,6,74,8,76,3,5
368,Bruno,García,M,bruno.garcía@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,1,42,8,6,1,53,3,46
369,Teresa,Amaya,F,teresa.amaya@universidadvirtual.edu.ar,Argentina,La Rioja,7,96,7,07,1,99,1,26
370,Catalina,Villaseñor,F,catalina.villaseñor@universidadvirtual.edu.ar,Argentina,San Luis,7,43,3,72,5,09,1,11
371,Ángeles,Ayala,F,ángeles.ayala@universidadvirtual.edu.ar,Argentina,Salta,3,32,3,61,9,31,9,94
372,José,López,M,josé.lópez@universidadvirtual.edu.ar,Argentina,Río Negro,4,86,8,47,7,87,6,41
373,Manuel,Fonseca,M,manuel.fonseca@universidadvirtual.edu.ar,Argentina,Chubut,3,7,3,56,4,06,8,06
374,Brenda,Castro,F,brenda.castro@universidadvirtual.edu.ar,Argentina,Catamarca,6,34,9,19,3,93,8,22
375,Bianca,Zambrano,F,bianca.zambrano@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,8,42,8,68,3,03,1,57
376,Daniela,Fernández,F,daniela.fernández@universidadvirtual.edu.ar,Argentina,Misiones,2,1,8,8,3,27,9,27
377,Bianca,Caraballo,F,bianca.caraballo@universidadvirtual.edu.ar,Argentina,Mendoza,9,68,8,73,6,33,8,67
378,María,Esquivel,F,maría.esquivel@universidadvirtual.edu.ar,Argentina,Salta,1,74,3,89,4,94,6,93
379,Bruno,Lira,M,bruno.lira@universidadvirtual.edu.ar,Argentina,Córdoba,8,02,6,34,7,48,3,3
380,Luz,Farías,F,luz.farías@universidadvirtual.edu.ar,Argentina,Río Negro,2,99,7,75,3,71,5,29
381,Ángel,Ayala,M,ángel.ayala@universidadvirtual.edu.ar,Argentina,Entre Ríos,9,67,2,81,3,67,9,04
382,Axel,Farias,M,axel.farias@universidadvirtual.edu.ar,Argentina,Salta,8,52,3,17,1,58,1,29
383,Rocío,Tovar,F,rocío.tovar@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,3,65,3,32,7,4,3,12
384,Celeste,Villanueva,F,celeste.villanueva@universidadvirtual.edu.ar,Argentina,Corrientes,7,04,7,03,5,71,6,23
385,Facundo,Colón,M,facundo.colón@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,3,06,4,85,9,88,2,66
386,Lara,Cuenca,F,lara.cuenca@universidadvirtual.edu.ar,Argentina,Formosa,7,69,4,01,3,15,8,2
387,Jazmín,Tello,F,jazmín.tello@universidadvirtual.edu.ar,Argentina,Mendoza,7,49,1,79,5,49,5,36
388,Nerea,Montoya,F,nerea.montoya@universidadvirtual.edu.ar,Argentina,Jujuy,9,13,9,51,3,52,7,82
389,Ramiro,Infante,M,ramiro.infante@universidadvirtual.edu.ar,Argentina,Buenos Aires,5,46,7,45,4,79,2,41
390,Lourdes,Rangel,F,lourdes.rangel@universidadvirtual.edu.ar,Argentina,Mendoza,9,71,5,1,4,85,3,67
391,Pablo,Escamilla,M,pablo.escamilla@universidadvirtual.edu.ar,Argentina,Formosa,1,48,7,92,1,56,7,27
392,León,Urbina,M,león.urbina@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,9,06,6,38,2,78,5,48
393,Ariel,Guevara,M,ariel.guevara@universidadvirtual.edu.ar,Argentina,La Pampa,6,47,7,82,4,83,6,1
393,Ariel,Guevara,M,ariel.guevara@universidadvirtual.edu.ar,Argentina,La Pampa,6,47,7,82,4,83,6,1
394,Graciela,Lozano,F,graciela.lozano@universidadvirtual.edu.ar,Argentina,Santa Cruz,4,1,3,68,9,29,9,71
395,Carla,Ovalle,F,carla.ovalle@universidadvirtual.edu.ar,Argentina,Neuquén,5,96,7,22,8,69,6,67
396,Gisela,Mares,F,gisela.mares@universidadvirtual.edu.ar,Argentina,Santa Cruz,6,91,5,48,8,53,6,89
397,Omar,Godoy,M,omar.godoy@universidadvirtual.edu.ar,Argentina,San Luis,3,95,1,04,4,82,9,34
398,Gisela,Urbina,F,gisela.urbina@universidadvirtual.edu.ar,Argentina,Chubut,1,33,4,78,2,4,2,91
399,Luciano,Flores,M,luciano.flores@universidadvirtual.edu.ar,Argentina,La Pampa,9,95,1,96,8,15,3,63
400,Norma,Espinoza,F,norma.espinoza@universidadvirtual.edu.ar,Argentina,Tucumán,5,64,6,37,8,37,1,4
401,Catalina,Tobar,F,catalina.tobar@universidadvirtual.edu.ar,Argentina,Córdoba,4,23,6,67,3,79,3,94
402,Josefina,Pedraza,F,josefina.pedraza@universidadvirtual.edu.ar,Argentina,Chaco,7,32,9,31,2,3,01
403,Candela,Guardado,F,candela.guardado@universidadvirtual.edu.ar,Argentina,Misiones,9,12,4,95,5,55,7,34
404,Mateo,Ponce,M,mateo.ponce@universidadvirtual.edu.ar,Argentina,Chaco,4,88,5,57,6,65,2,55
405,Morena,Llamas,F,morena.llamas@universidadvirtual.edu.ar,Argentina,Entre Ríos,5,16,8,22,2,32,4,56
406,Jazmín,Farias,F,jazmín.farias@universidadvirtual.edu.ar,Argentina,Santa Fe,5,18,3,6,9,9,7,02
407,José,Muñiz,M,josé.muñiz@universidadvirtual.edu.ar,Argentina,Jujuy,9,77,8,2,3,35,7,85
408,Simón,Romero,M,simón.romero@universidadvirtual.edu.ar,Argentina,Buenos Aires,1,06,7,22,1,63,7,99
409,Noelia,Rosales,F,noelia.rosales@universidadvirtual.edu.ar,Argentina,San Luis,2,16,1,67,6,86,4,74
410,Sebastián,Roldán,M,sebastián.roldán@universidadvirtual.edu.ar,Argentina,Entre Ríos,6,03,3,14,8,24,1,41
411,Lucía,Marroquín,F,lucía.marroquín@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,7,06,1,68,6,7,6,52
412,Claudia,Ramírez,F,claudia.ramírez@universidadvirtual.edu.ar,Argentina,Santa Cruz,7,28,6,45,9,92,2,97
413,León,Del Río,M,león.del río@universidadvirtual.edu.ar,Argentina,Formosa,4,33,1,19,3,46,2,18
414,Diego,Henríquez,M,diego.henríquez@universidadvirtual.edu.ar,Argentina,Chaco,7,64,8,38,8,68,3,83
415,Diego,Sánchez,M,diego.sánchez@universidadvirtual.edu.ar,Argentina,Neuquén,8,44,9,61,6,16,6,02
416,Jazmín,Téllez,F,jazmín.téllez@universidadvirtual.edu.ar,Argentina,Jujuy,4,78,7,1,94,8,36
417,Tamara,Del Toro,F,tamara.del toro@universidadvirtual.edu.ar,Argentina,Córdoba,1,07,5,24,8,1,5,68
418,Javier,Quijano,M,javier.quijano@universidadvirtual.edu.ar,Argentina,Chubut,2,1,8,11,2,9,1,03
419,Vanesa,Varela,F,vanesa.varela@universidadvirtual.edu.ar,Argentina,Formosa,4,58,9,09,4,67,3,89
420,Darío,Quezada,M,darío.quezada@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,6,88,1,42,8,13,4,08
421,León,Rivas,M,león.rivas@universidadvirtual.edu.ar,Argentina,Santiago del Estero,3,9,6,05,1,53,9,32
422,Olivia,Camacho,F,olivia.camacho@universidadvirtual.edu.ar,Argentina,Catamarca,7,37,5,84,3,63,4,08
423,Noelia,Parra,F,noelia.parra@universidadvirtual.edu.ar,Argentina,Neuquén,4,41,4,08,9,32,4,18
424,Luz,Escamilla,F,luz.escamilla@universidadvirtual.edu.ar,Argentina,Salta,9,32,1,22,2,51,4,84
425,Cristian,Quevedo,M,cristian.quevedo@universidadvirtual.edu.ar,Argentina,Misiones,6,78,5,51,1,3,6,07
425,Cristian,Quevedo,M,cristian.quevedo@universidadvirtual.edu.ar,Argentina,Misiones,6,78,5,51,1,3,6,07
426,Mía,Sanabria,F,mía.sanabria@universidadvirtual.edu.ar,Argentina,San Luis,8,99,3,95,6,76,9,22
